exchange,stock_symbol,date,stock_price_close,stock_gain_loss_dollar,stock_gain_loss_percent,dollar_volume,stock_volume
NASDAQ,AACC,15/06/2009,8.89,-0.13,-0.014412417,215138,24200
NASDAQ,AACC,16/06/2009,8.8,-0.09,-0.010123735,213840,24300
NASDAQ,AACC,17/06/2009,8.93,0.13,0.014772727,191102,21400
NASDAQ,AACC,18/06/2009,8.44,-0.49,-0.054871221,643128,76200
NASDAQ,AACC,19/06/2009,8.24,-0.2,-0.023696682,1095096,132900
NASDAQ,AACC,22/06/2009,8.32,0.08,0.009708738,1534208,184400
NASDAQ,AACC,23/06/2009,8.26,-0.06,-0.007211538,716968,86800
NASDAQ,AACC,24/06/2009,8.49,0.23,0.027845036,313281,36900
NASDAQ,AACC,25/06/2009,8.5,0.01,0.001177856,400350,47100
NASDAQ,AACC,26/06/2009,8.5,0,0,2328150,273900
NASDAQ,AACC,29/06/2009,8.06,-0.44,-0.051764706,515840,64000
NASDAQ,AACC,30/06/2009,7.69,-0.37,-0.045905707,481394,62600
NASDAQ,AACC,01/07/2009,7.46,-0.23,-0.029908973,571436,76600
NASDAQ,AACC,02/07/2009,7.47,0.01,0.001340483,319716,42800
NASDAQ,AACC,06/07/2009,7.73,0.26,0.03480589,132183,17100
NASDAQ,AACC,07/07/2009,7.41,-0.32,-0.041397154,576498,77800
NASDAQ,AACC,08/07/2009,7.37,-0.04,-0.005398111,331650,45000
NASDAQ,AACC,09/07/2009,7.28,-0.09,-0.012211669,277368,38100
NASDAQ,AACC,10/07/2009,7.32,0.04,0.005494505,84912,11600
NASDAQ,AACC,13/07/2009,7.76,0.44,0.06010929,327472,42200
NASDAQ,AACC,14/07/2009,7.72,-0.04,-0.005154639,223108,28900
NASDAQ,AACC,15/07/2009,7.98,0.26,0.033678756,351918,44100
NASDAQ,AACC,16/07/2009,8.44,0.46,0.05764411,183148,21700
NASDAQ,AACC,17/07/2009,7.81,-0.63,-0.07464455,635734,81400
NASDAQ,AACC,20/07/2009,8.06,0.25,0.032010243,345774,42900
NASDAQ,AACC,21/07/2009,8.21,0.15,0.018610422,366166,44600
NASDAQ,AACC,22/07/2009,8.5,0.29,0.035322777,318750,37500
NASDAQ,AACC,23/07/2009,8.47,-0.03,-0.003529412,664048,78400
NASDAQ,AACC,24/07/2009,8.5,0.03,0.003541913,359550,42300
NASDAQ,AACC,27/07/2009,8.5,0,0,1882750,221500
NASDAQ,AACC,28/07/2009,8.5,0,0,222700,26200
NASDAQ,AACC,29/07/2009,8.43,-0.07,-0.008235294,479667,56900
NASDAQ,AACC,30/07/2009,7.88,-0.55,-0.065243179,658768,83600
NASDAQ,AACC,31/07/2009,7.74,-0.14,-0.017766497,537156,69400
NASDAQ,AACC,03/08/2009,7.52,-0.22,-0.028423773,306064,40700
NASDAQ,AACC,04/08/2009,7.45,-0.07,-0.009308511,255535,34300
NASDAQ,AACC,05/08/2009,7.28,-0.17,-0.022818792,297024,40800
NASDAQ,AACC,06/08/2009,7.3,0.02,0.002747253,215350,29500
NASDAQ,AACC,07/08/2009,7.55,0.25,0.034246575,369950,49000
NASDAQ,AACC,10/08/2009,7.53,-0.02,-0.002649007,368970,49000
NASDAQ,AACC,11/08/2009,7.29,-0.24,-0.03187251,308367,42300
NASDAQ,AACC,12/08/2009,7.68,0.39,0.053497942,349440,45500
NASDAQ,AACC,13/08/2009,7.55,-0.13,-0.016927083,152510,20200
NASDAQ,AACC,14/08/2009,7.26,-0.29,-0.038410596,204006,28100
NASDAQ,AACC,17/08/2009,7.34,0.08,0.011019284,149002,20300
NASDAQ,AACC,18/08/2009,7.48,0.14,0.019073569,202708,27100
NASDAQ,AACC,19/08/2009,7.64,0.16,0.021390374,318588,41700
NASDAQ,AACC,20/08/2009,7.9,0.26,0.034031414,563270,71300
NASDAQ,AACC,21/08/2009,8.12,0.22,0.027848101,911064,112200
NASDAQ,AACC,24/08/2009,8.4,0.28,0.034482759,637560,75900
NASDAQ,AACC,25/08/2009,8.41,0.01,0.001190476,261551,31100
NASDAQ,AACC,26/08/2009,8.47,0.06,0.007134364,714868,84400
NASDAQ,AACC,27/08/2009,8.26,-0.21,-0.024793388,128856,15600
NASDAQ,AACC,28/08/2009,7.59,-0.67,-0.081113801,564696,74400
NASDAQ,AACC,31/08/2009,7.28,-0.31,-0.040843215,417144,57300
NASDAQ,AACC,01/09/2009,7.08,-0.2,-0.027472527,858804,121300
NASDAQ,AACC,02/09/2009,7.02,-0.06,-0.008474576,280800,40000
NASDAQ,AACC,03/09/2009,7.05,0.03,0.004273504,342630,48600
NASDAQ,AACC,04/09/2009,7.2,0.15,0.021276596,347760,48300
NASDAQ,AACC,08/09/2009,7.35,0.15,0.020833333,340305,46300
NASDAQ,AACC,09/09/2009,7.51,0.16,0.021768707,157710,21000
NASDAQ,AACC,10/09/2009,7.64,0.13,0.017310253,262816,34400
NASDAQ,AACC,11/09/2009,7.43,-0.21,-0.027486911,83959,11300
NASDAQ,AACC,14/09/2009,7.65,0.22,0.02960969,175185,22900
NASDAQ,AACC,15/09/2009,7.7,0.05,0.006535948,148610,19300
NASDAQ,AACC,16/09/2009,7.81,0.11,0.014285714,354574,45400
NASDAQ,AACC,17/09/2009,7.81,0,0,229614,29400
NASDAQ,AACC,18/09/2009,7.78,-0.03,-0.003841229,700978,90100
NASDAQ,AACC,21/09/2009,7.66,-0.12,-0.015424165,134816,17600
NASDAQ,AACC,22/09/2009,7.67,0.01,0.001305483,211692,27600
NASDAQ,AACC,23/09/2009,7.59,-0.08,-0.010430248,431112,56800
NASDAQ,AACC,24/09/2009,7.5,-0.09,-0.011857708,312750,41700
NASDAQ,AACC,25/09/2009,7.47,-0.03,-0.004,199449,26700
NASDAQ,AACC,28/09/2009,8,0.53,0.070950469,208800,26100
NASDAQ,AACC,29/09/2009,7.61,-0.39,-0.04875,206992,27200
NASDAQ,AACC,30/09/2009,7.25,-0.36,-0.047306176,461825,63700
NASDAQ,AACC,01/10/2009,7,-0.25,-0.034482759,217000,31000
NASDAQ,AACC,02/10/2009,7.13,0.13,0.018571429,1059518,148600
NASDAQ,AACC,05/10/2009,7.29,0.16,0.022440393,266814,36600
NASDAQ,AACC,06/10/2009,7.21,-0.08,-0.010973937,160062,22200
NASDAQ,AACC,07/10/2009,7.17,-0.04,-0.00554785,44454,6200
NASDAQ,AACC,08/10/2009,7.17,0,0,223704,31200
NASDAQ,AACC,09/10/2009,7.22,0.05,0.006973501,275804,38200
NASDAQ,AACC,12/10/2009,7.26,0.04,0.005540166,88572,12200
NASDAQ,AACC,13/10/2009,7.14,-0.12,-0.016528926,172074,24100
NASDAQ,AACC,14/10/2009,7.13,-0.01,-0.00140056,191797,26900
NASDAQ,AACC,15/10/2009,7.09,-0.04,-0.005610098,138255,19500
NASDAQ,AACC,16/10/2009,7.13,0.04,0.005641749,255254,35800
NASDAQ,AACC,19/10/2009,7.18,0.05,0.007012623,180936,25200
NASDAQ,AACC,20/10/2009,7.07,-0.11,-0.015320334,110999,15700
NASDAQ,AACC,21/10/2009,6.97,-0.1,-0.014144272,446777,64100
NASDAQ,AACC,22/10/2009,7.19,0.22,0.031563845,89156,12400
NASDAQ,AACC,23/10/2009,7,-0.19,-0.026425591,203700,29100
NASDAQ,AACC,26/10/2009,6.95,-0.05,-0.007142857,350975,50500
NASDAQ,AACC,27/10/2009,7,0.05,0.007194245,518000,74000
NASDAQ,AACC,28/10/2009,6.95,-0.05,-0.007142857,387115,55700
NASDAQ,AACC,29/10/2009,7.31,0.36,0.051798561,282166,38600
NASDAQ,AACC,30/10/2009,7.27,-0.04,-0.005471956,388945,53500
NASDAQ,AACC,02/11/2009,7.14,-0.13,-0.017881706,157794,22100
NASDAQ,AACC,03/11/2009,5.99,-1.15,-0.161064426,1118932,186800
NASDAQ,AACC,04/11/2009,5.34,-0.65,-0.10851419,825564,154600
NASDAQ,AACC,05/11/2009,5.2,-0.14,-0.026217228,366080,70400
NASDAQ,AACC,06/11/2009,5.31,0.11,0.021153846,856503,161300
NASDAQ,AACC,09/11/2009,5.43,0.12,0.02259887,356751,65700
NASDAQ,AACC,10/11/2009,5.23,-0.2,-0.036832413,266207,50900
NASDAQ,AACC,11/11/2009,5.23,0,0,107215,20500
NASDAQ,AACC,12/11/2009,5.11,-0.12,-0.022944551,480851,94100
NASDAQ,AACC,13/11/2009,5.18,0.07,0.01369863,181818,35100
NASDAQ,AACC,16/11/2009,5.28,0.1,0.019305019,326304,61800
NASDAQ,AACC,17/11/2009,5.3,0.02,0.003787879,74200,14000
NASDAQ,AACC,18/11/2009,5.46,0.16,0.030188679,666666,122100
NASDAQ,AACC,19/11/2009,5.35,-0.11,-0.02014652,176015,32900
NASDAQ,AACC,20/11/2009,5.52,0.17,0.031775701,209208,37900
NASDAQ,AACC,23/11/2009,5.77,0.25,0.045289855,178293,30900
NASDAQ,AACC,24/11/2009,5.78,0.01,0.001733102,98838,17100
NASDAQ,AACC,25/11/2009,5.85,0.07,0.012110727,88335,15100
NASDAQ,AACC,27/11/2009,5.74,-0.11,-0.018803419,118818,20700
NASDAQ,AACC,30/11/2009,5.84,0.1,0.017421603,616704,105600
NASDAQ,AACC,01/12/2009,5.7,-0.14,-0.023972603,457710,80300
NASDAQ,AACC,02/12/2009,5.92,0.22,0.038596491,138528,23400
NASDAQ,AACC,03/12/2009,5.76,-0.16,-0.027027027,376704,65400
NASDAQ,AACC,04/12/2009,6.03,0.27,0.046875,267732,44400
NASDAQ,AACC,07/12/2009,6.15,0.12,0.019900498,327795,53300
NASDAQ,AACC,08/12/2009,6.02,-0.13,-0.021138211,236586,39300
NASDAQ,AACC,09/12/2009,6.03,0.01,0.00166113,163413,27100
NASDAQ,AACC,10/12/2009,5.97,-0.06,-0.009950249,220293,36900
NASDAQ,AACC,11/12/2009,6.01,0.04,0.006700168,120200,20000
NASDAQ,AACC,14/12/2009,6.39,0.38,0.063227953,671589,105100
NASDAQ,AACC,15/12/2009,6,-0.39,-0.061032864,171600,28600
NASDAQ,AACC,16/12/2009,6.03,0.03,0.005,148338,24600
NASDAQ,AACC,17/12/2009,6,-0.03,-0.004975124,134400,22400
NASDAQ,AACC,18/12/2009,6,0,0,751200,125200
NASDAQ,AACC,21/12/2009,6.05,0.05,0.008333333,254100,42000
NASDAQ,AACC,22/12/2009,5.98,-0.07,-0.011570248,190762,31900
NASDAQ,AACC,23/12/2009,6.17,0.19,0.031772575,141910,23000
NASDAQ,AACC,24/12/2009,6.26,0.09,0.01458671,113932,18200
NASDAQ,AACC,28/12/2009,6.5,0.24,0.038338658,137150,21100
